"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-CLOD-PCTBKN","HLY-CLOD-PCTCLR","HLY-CLOD-PCTOVC","HLY-DEWP-NORMAL","HLY-HTDH-NORMAL","HLY-PRES-NORMAL","HLY-TEMP-NORMAL","HLY-WIND-AVGSPD","HLY-WIND-VCTDIR"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T05:00:00","0.0","153","239","456","21.9","33.1","1.0","31.9","12.5","315"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T06:00:00","0.0","159","202","459","21.7","33.3","1.0","31.7","12.5","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T07:00:00","0.0","203","124","438","21.8","33.3","1.0","31.7","12.6","314"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T08:00:00","0.0","248","109","441","21.8","33.2","1.0","31.8","12.8","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T09:00:00","0.0","202","111","457","21.8","32.6","1.0","32.4","13.3","315"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T10:00:00","-777.7","219","133","425","22.1","31.6","1.0","33.4","13.4","315"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T11:00:00","-777.7","230","133","420","22.4","30.5","1.0","34.5","13.8","314"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T12:00:00","-777.7","240","118","440","22.4","29.6","1.0","35.4","14.0","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T13:00:00","-777.7","230","115","426","22.5","28.7","1.0","36.3","14.0","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T14:00:00","-777.7","239","109","418","22.6","28.1","1.0","36.9","13.9","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T15:00:00","-777.7","237","117","409","22.5","27.8","1.0","37.2","13.9","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T16:00:00","-777.7","238","136","395","22.4","28.0","1.0","37.0","14.2","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T17:00:00","-777.7","235","133","381","22.4","28.7","1.0","36.3","14.0","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T18:00:00","-777.7","223","169","361","22.2","29.3","1.0","35.7","13.6","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T19:00:00","0.0","205","193","377","22.0","29.7","1.0","35.3","13.5","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T20:00:00","0.0","183","192","412","21.9","30.2","1.0","34.8","13.5","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T21:00:00","0.0","209","220","401","21.8","30.8","1.0","34.2","13.3","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T22:00:00","0.0","165","244","436","21.8","31.3","1.0","33.7","13.2","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-09T23:00:00","0.0","160","230","436","21.7","31.7","1.0","33.3","12.9","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T00:00:00","0.0","124","249","448","20.7","33.1","1.0","31.9","13.4","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T01:00:00","0.0","127","259","442","21.5","32.5","1.0","32.5","13.1","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T02:00:00","0.0","129","274","433","21.4","32.8","1.0","32.2","12.9","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T03:00:00","0.0","115","278","446","21.3","33.0","1.0","32.0","12.5","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T04:00:00","0.0","127","265","458","21.4","33.3","1.0","31.7","12.7","314"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T05:00:00","0.0","157","241","444","21.4","33.6","1.0","31.4","12.7","314"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T06:00:00","0.0","175","211","434","21.2","33.7","1.0","31.3","12.5","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T07:00:00","0.0","204","132","431","21.2","33.8","1.0","31.2","12.6","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T08:00:00","0.0","250","109","432","21.2","33.6","1.0","31.4","12.9","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T09:00:00","0.0","214","105","441","21.3","33.0","1.0","32.0","13.4","316"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T10:00:00","-777.7","220","129","417","21.6","32.0","1.0","33.0","13.5","314"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T11:00:00","-777.7","230","129","411","21.9","30.9","1.0","34.1","13.9","314"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T12:00:00","-777.7","238","113","438","22.0","29.9","1.0","35.1","14.0","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T13:00:00","-777.7","221","111","431","22.1","29.0","1.0","36.0","13.9","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T14:00:00","-777.7","246","107","417","22.1","28.3","1.0","36.7","13.9","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T15:00:00","-777.7","235","111","411","22.1","28.1","1.0","37.0","13.9","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T16:00:00","-777.7","245","132","388","22.0","28.2","1.0","36.8","14.2","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T17:00:00","-777.7","238","132","379","22.0","28.9","1.0","36.1","14.1","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T18:00:00","-777.7","221","163","366","21.9","29.6","1.0","35.5","13.7","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T19:00:00","0.0","200","191","382","21.7","29.9","1.0","35.1","13.6","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T20:00:00","0.0","186","199","403","21.6","30.5","1.0","34.5","13.5","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T21:00:00","0.0","209","220","397","21.6","31.0","1.0","34.0","13.3","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T22:00:00","0.0","167","246","431","21.6","31.5","1.0","33.5","13.2","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-10T23:00:00","0.0","167","228","438","21.5","31.9","1.0","33.1","12.9","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T00:00:00","0.0","131","244","448","20.4","33.3","1.0","31.7","13.5","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T01:00:00","0.0","129","254","449","21.3","32.7","1.0","32.3","13.0","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T02:00:00","0.0","127","270","442","21.1","33.0","1.0","32.0","12.8","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T03:00:00","0.0","113","276","446","21.1","33.3","1.0","31.7","12.5","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T04:00:00","0.0","124","260","458","21.2","33.6","1.0","31.4","12.6","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T05:00:00","0.0","150","237","446","21.1","33.8","1.0","31.2","12.6","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T06:00:00","0.0","170","211","436","21.0","34.0","1.0","31.0","12.4","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T07:00:00","0.0","201","139","427","21.0","34.0","1.0","31.0","12.5","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T08:00:00","0.0","250","111","434","21.0","33.9","1.0","31.1","12.8","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T09:00:00","0.0","218","109","436","21.1","33.3","1.0","31.7","13.3","314"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T10:00:00","-777.7","206","132","420","21.4","32.2","1.0","32.8","13.5","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T11:00:00","-777.7","230","124","408","21.7","31.1","1.0","33.9","13.9","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T12:00:00","-777.7","229","111","440","21.8","30.1","1.0","34.9","14.1","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T13:00:00","-777.7","226","108","415","21.9","29.3","1.0","35.7","14.1","304"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T14:00:00","-777.7","245","103","400","21.8","28.6","1.0","36.4","14.0","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T15:00:00","-777.7","238","109","399","21.8","28.4","1.0","36.6","14.0","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T16:00:00","-777.7","236","130","382","21.7","28.5","1.0","36.5","14.2","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T17:00:00","-777.7","234","127","374","21.7","29.2","1.0","35.8","14.1","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T18:00:00","-777.7","209","162","369","21.5","29.8","1.0","35.2","13.8","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T19:00:00","0.0","204","188","379","21.4","30.3","1.0","34.7","13.7","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T20:00:00","0.0","192","199","391","21.3","30.8","1.0","34.2","13.5","305"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T21:00:00","0.0","217","215","383","21.2","31.4","1.0","33.6","13.4","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T22:00:00","0.0","164","243","421","21.2","31.9","1.0","33.1","13.2","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-11T23:00:00","0.0","165","228","429","21.1","32.3","1.0","32.7","12.9","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T00:00:00","0.0","135","246","445","20.0","33.7","1.0","31.3","13.5","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T01:00:00","0.0","136","251","450","20.9","33.0","1.0","32.0","12.9","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T02:00:00","0.0","132","259","439","20.8","33.4","1.0","31.6","12.7","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T03:00:00","0.0","118","271","446","20.8","33.6","1.0","31.4","12.4","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T04:00:00","0.0","138","260","449","20.8","33.9","1.0","31.1","12.5","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T05:00:00","0.0","150","232","449","20.8","34.1","1.0","30.9","12.5","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T06:00:00","0.0","164","214","441","20.6","34.3","1.0","30.7","12.3","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T07:00:00","0.0","201","152","427","20.6","34.3","1.0","30.7","12.5","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T08:00:00","0.0","255","116","434","20.7","34.1","1.0","30.9","12.7","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T09:00:00","0.0","226","110","429","20.8","33.5","1.0","31.5","13.2","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T10:00:00","-777.7","204","132","417","21.1","32.5","1.0","32.5","13.4","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T11:00:00","-777.7","225","126","414","21.4","31.3","1.0","33.7","13.9","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T12:00:00","-777.7","219","113","446","21.5","30.4","1.0","34.6","14.1","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T13:00:00","-777.7","226","113","422","21.5","29.5","1.0","35.5","14.0","305"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T14:00:00","-777.7","233","103","407","21.6","28.9","1.0","36.1","14.1","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T15:00:00","-777.7","233","109","405","21.5","28.6","1.0","36.4","14.0","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T16:00:00","-777.7","234","125","385","21.4","28.7","1.0","36.3","14.2","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T17:00:00","-777.7","231","122","376","21.4","29.4","1.0","35.6","14.1","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T18:00:00","-777.7","200","160","378","21.2","30.1","1.0","34.9","13.7","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T19:00:00","0.0","181","197","396","21.1","30.5","1.0","34.5","13.7","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T20:00:00","0.0","183","208","400","21.0","31.1","1.0","33.9","13.5","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T21:00:00","0.0","206","219","383","20.9","31.6","1.0","33.4","13.4","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T22:00:00","0.0","160","239","417","20.9","32.1","1.0","32.9","13.2","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-12T23:00:00","0.0","165","226","421","20.8","32.6","1.0","32.4","12.9","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T00:00:00","0.0","135","241","444","19.6","34.0","1.0","31.0","13.3","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T01:00:00","0.0","127","250","448","20.6","33.3","1.0","31.7","12.8","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T02:00:00","0.0","130","259","443","20.5","33.6","1.0","31.4","12.5","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T03:00:00","0.0","122","273","449","20.5","33.9","1.0","31.1","12.3","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T04:00:00","0.0","131","265","452","20.5","34.1","1.0","30.9","12.4","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T05:00:00","0.0","150","234","447","20.4","34.4","1.0","30.6","12.5","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T06:00:00","0.0","168","213","447","20.3","34.6","1.0","30.4","12.3","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T07:00:00","0.0","204","151","432","20.3","34.6","1.0","30.4","12.5","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T08:00:00","0.0","263","113","426","20.5","34.4","1.0","30.6","12.7","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T09:00:00","0.0","226","109","426","20.6","33.8","1.0","31.2","13.2","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T10:00:00","-777.7","206","124","421","20.8","32.8","1.0","32.2","13.4","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T11:00:00","-777.7","224","121","415","21.1","31.7","1.0","33.4","13.8","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T12:00:00","-777.7","223","108","438","21.2","30.7","1.0","34.4","14.2","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T13:00:00","-777.7","224","106","426","21.2","29.8","1.0","35.2","14.1","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T14:00:00","-777.7","235","98","409","21.3","29.2","1.0","35.8","14.1","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T15:00:00","-777.7","238","104","403","21.2","28.9","1.0","36.1","14.1","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T16:00:00","-777.7","243","116","381","21.1","29.0","1.0","36.0","14.2","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T17:00:00","-777.7","240","109","369","21.1","29.7","1.0","35.3","14.2","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T18:00:00","-777.7","209","151","373","21.0","30.3","1.0","34.7","13.9","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T19:00:00","0.0","190","187","386","20.9","30.8","1.0","34.2","13.9","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T20:00:00","0.0","183","201","393","20.8","31.3","1.0","33.7","13.6","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T21:00:00","0.0","206","215","378","20.7","31.9","1.0","33.1","13.5","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T22:00:00","0.0","159","233","413","20.7","32.4","1.0","32.6","13.4","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-13T23:00:00","0.0","170","222","416","20.5","32.8","1.0","32.2","13.0","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T00:00:00","0.0","142","239","435","19.6","34.1","1.0","30.9","13.5","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T01:00:00","0.0","130","248","443","20.4","33.6","1.0","31.4","13.0","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T02:00:00","0.0","134","257","436","20.2","34.0","1.0","31.0","12.7","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T03:00:00","0.0","117","271","442","20.2","34.3","1.0","30.7","12.5","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T04:00:00","0.0","132","272","442","20.1","34.5","1.0","30.5","12.6","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T05:00:00","0.0","148","234","443","20.0","34.8","1.0","30.2","12.6","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T06:00:00","0.0","173","220","434","19.9","35.0","1.0","30.0","12.4","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T07:00:00","0.0","204","162","422","19.9","35.0","1.0","30.0","12.7","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T08:00:00","0.0","249","127","421","20.0","34.9","1.0","30.1","12.9","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T09:00:00","0.0","220","125","416","20.1","34.3","1.0","30.7","13.4","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T10:00:00","0.0","201","135","413","20.3","33.3","1.0","31.7","13.5","313"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T11:00:00","0.0","215","132","401","20.5","32.2","1.0","32.8","14.0","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T12:00:00","0.0","214","122","418","20.6","31.1","1.0","33.9","14.2","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T13:00:00","0.0","206","118","420","20.6","30.3","1.0","34.7","14.1","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T14:00:00","0.0","228","107","399","20.7","29.6","1.0","35.4","14.2","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T15:00:00","0.0","240","111","391","20.6","29.3","1.0","35.7","14.1","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T16:00:00","0.0","245","120","367","20.5","29.4","1.0","35.6","14.2","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T17:00:00","0.0","242","124","355","20.4","30.1","1.0","34.9","14.2","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T18:00:00","0.0","211","162","357","20.3","30.8","1.0","34.2","13.8","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T19:00:00","0.0","194","198","372","20.2","31.3","1.0","33.7","13.8","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T20:00:00","0.0","192","208","371","20.0","31.8","1.0","33.2","13.6","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T21:00:00","0.0","210","226","358","19.9","32.4","1.0","32.6","13.5","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T22:00:00","0.0","166","253","392","19.9","32.9","1.0","32.1","13.4","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-14T23:00:00","0.0","177","243","397","19.7","33.3","1.0","31.7","13.0","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T00:00:00","0.0","144","264","418","18.9","34.6","1.0","30.4","13.6","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T01:00:00","0.0","132","273","430","19.6","34.1","1.0","30.9","13.0","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T02:00:00","0.0","132","275","430","19.5","34.5","1.0","30.5","12.8","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T03:00:00","0.0","118","283","431","19.5","34.8","1.0","30.2","12.5","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T04:00:00","0.0","129","283","431","19.4","35.1","1.0","29.9","12.6","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T05:00:00","0.0","141","241","426","19.3","35.4","1.0","29.6","12.5","311"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T06:00:00","0.0","162","224","425","19.2","35.5","1.0","29.5","12.4","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T07:00:00","0.0","208","166","409","19.2","35.5","1.0","29.5","12.6","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T08:00:00","0.0","251","124","410","19.4","35.4","1.0","29.6","12.8","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T09:00:00","0.0","219","130","413","19.6","34.7","1.0","30.3","13.3","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T10:00:00","0.0","205","138","409","19.8","33.6","1.0","31.4","13.4","312"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T11:00:00","0.0","209","132","401","20.1","32.5","1.0","32.5","13.9","310"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T12:00:00","0.0","217","122","416","20.2","31.4","1.0","33.6","14.1","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T13:00:00","0.0","205","119","420","20.3","30.5","1.0","34.5","14.1","305"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T14:00:00","0.0","227","108","399","20.3","29.8","1.0","35.2","14.1","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T15:00:00","0.0","241","116","391","20.3","29.5","1.0","35.5","14.0","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T16:00:00","0.0","257","128","355","20.2","29.5","1.0","35.5","14.1","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T17:00:00","0.0","249","132","349","20.2","30.2","1.0","34.8","14.1","305"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T18:00:00","0.0","209","169","353","20.1","30.9","1.0","34.1","13.8","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T19:00:00","0.0","192","199","363","20.0","31.4","1.0","33.6","13.7","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T20:00:00","0.0","191","222","354","19.8","31.9","1.0","33.1","13.4","305"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T21:00:00","0.0","192","239","360","19.7","32.5","1.0","32.5","13.4","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T22:00:00","0.0","159","260","390","19.7","33.0","1.0","32.0","13.2","309"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-15T23:00:00","0.0","177","245","397","19.5","33.4","1.0","31.6","12.9","307"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-16T00:00:00","0.0","144","262","415","18.8","34.6","1.0","30.4","13.3","306"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-16T01:00:00","0.0","141","274","429","19.5","34.2","1.0","30.8","12.8","308"
"USW00014732","LA GUARDIA AIRPORT, NY US","01-16T02:00:00","0.0","138","277","426","19.3","34.6","1.0","30.4","12.6","308"
